"Year","fishing_hours","mw_fishinghours","Fishing_category_FO","Lat","Lon"
2015,0.20436652348161,10.4580230881091,"Otter",49.95,-1.95
2011,2.48497087748347,22.1928386151032,"Otter",49.85,-3.95
2012,0.00000065871924333013,0.560692459347832,"Midwater",61.45,20.25
2015,0.0128785802068564,0.000141824357976709,"Static",73.05,27.85
2013,36.5936568338022,0.00602495216487847,"Otter",44.65,-1.55
2015,15.4290496051802,1.37025873978339,"Static",37.85,-9.65
2013,0.633624748820276,2.76705237069431,"Static",53.55,4.95
2015,0.304263910541349,2.09085077983146,"Static",71.35,35.15
2014,0.681344811523575,208.429831939311,"Otter",57.65,-13.05
2014,0.0810575842165553,8.23188453786934,"Midwater",50.85,-17.15
2014,0.136507778336837,3.55880473163037,"Otter",58.65,-1.15
2010,0.117922193336294,0.00716754937424262,"Otter",50.15,-0.25
2013,1.72950121877324,18.0735371007679,"Static",49.35,-10.45
2011,5.02136493551885,7.89992726954146,"Midwater",57.95,-9.15
2010,0.250876444222124,0.0107349272302349,"Static",49.55,-0.95
2009,0.636902803435083,4.22740623439142,"Otter",46.35,-3.55
2015,52.5197907884475,0.000200028881438867,"Beam",52.15,2.05
2011,1.7030809272693,1.4768783635397,"Otter",76.65,35.05
2011,0.589824530429109,0.260271258932619,"Otter",56.35,19.75
2010,0.0772204952233267,0.645245164841337,"Static",53.95,6.45
2013,29.3949243094611,1.4682953465731,"Static",48.95,-10.45
2010,20.5692215602114,0.715781658666731,"Midwater",55.35,14.25
2012,0.807748238693502,0.000887055192966719,"Beam",53.65,-3.75
2014,2.81176837064846,0.00000248101101045948,"Otter",72.35,16.35
2011,0.125653606661857,0.0297687536824973,"Midwater",49.55,-4.15
2011,29.2533547806381,0.310740161535883,"Beam",53.55,-4.05
2009,0.116855604386112,0.00830252245610968,"Midwater",57.25,23.25
2015,0.851470399718267,0.037922775118929,"Static",56.05,5.05
2013,0.211826580617024,6.8080554208766,"Otter",76.15,19.05
2014,0.728208852378702,15.2350461223306,"Midwater",56.75,-9.05
2011,0.057514292420305,5.06995611584512,"Demersal seine",51.55,-5.95
2010,0.00847152239059387,0.00681574199198309,"Otter",55.55,15.45
2010,8.30259552360366,0.00462736902958666,"Demersal seine",50.05,-2.45
2014,0.634420087492115,2.49807353345991,"Static",45.15,-1.45
2011,0.0149826728269011,14.1981498959447,"Otter",50.15,-8.15
2012,0.137035456506758,35.1533567985935,"Midwater",48.15,-8.95
2009,14.2219334760173,0.0565993393278996,"Otter",36.75,-7.55
2013,0.334462380055462,0.0349591508453991,"Otter",53.95,-5.15
2011,0.0121173778154633,103.802073302347,"Midwater",48.85,-4.55
2015,0.00819811385427843,24.6697980699314,"Midwater",50.75,1.55
2012,94.238039419128,0.00155863627186171,"Otter",74.95,15.65
2015,0.0103018065247164,2.15452789791308,"Otter",53.85,5.15
2012,22.0210987887938,48.5309827873206,"Static",73.75,17.45
2011,5.74956129925718,0.183362708359069,"Midwater",46.75,-5.65
2015,0.00598536451201533,0.0253289614055805,"Static",56.85,7.35
2010,0.326664252615763,42.2634816958188,"Midwater",65.65,24.45
2012,0.0130786295628805,1.13868268665472,"Beam",51.35,4.05
2012,11.8762796513412,4.5666496751169,"Otter",54.05,-11.25
2011,0.0470593155524498,0.0000692394424413247,"Static",51.55,-6.75
2010,0.628778802264018,39.8352834372643,"Static",37.75,-27.85
2011,2.65250342585514,0.0318561081232481,"Otter",81.55,33.15
2014,10.897747124846,0.56240066895022,"Otter",57.75,-6.15
2012,0.00707762351455357,0.00597898520781303,"Otter",41.25,-8.95
2009,0.0683968626683211,0.369289943416682,"Midwater",50.25,-7.05
2014,1.41683979311304,5.95687554560421,"Otter",63.25,5.75
2009,0.726274540766162,5.44966470997555,"Static",49.65,-6.45
2014,19.7717320801432,0.650162134443916,"Beam",56.25,8.15
2009,0.0715702178401503,43.687126641516,"Otter",53.85,4.75
2011,59.4729279200559,0.500700586499197,"Otter",59.35,2.35
2014,14.2582417497472,0.656247541633962,"Otter",55.35,16.95
2014,39.3980066560183,6.78277276713281,"Otter",72.85,25.45
2010,0.104003586055674,0.0313475973799023,"Midwater",57.05,12.25
2011,0.0380108038118961,0.00589471651034903,"Midwater",56.55,18.85
2015,1.95969133664046,0.0650166535830505,"Otter",48.85,-3.25
2013,9.99470455967349,0.00875085974016296,"Otter",62.75,-29.95
2015,0.00115704836857306,73.5510715458654,"Static",58.25,-7.25
2015,0.0216321113147265,13.2108053645801,"Otter",50.45,-0.45
2009,8.33107361752187,0.110452288573728,"Other",50.85,1.25
2012,0.00000152149059372731,4.06547043630533,"Static",72.35,28.65
2009,14.1884817701814,1.79700080965259,"Midwater",59.05,-0.95
2014,0.0000296272932067927,1.32898050705962,"Midwater",57.25,20.25
2012,0.28440002815069,0.11178029830321,"Midwater",57.75,20.75
2014,0.0450539903139275,0.490669829673066,"Otter",57.05,11.75
2014,0.884235287711979,16.3088530029008,"Otter",56.65,4.15
2014,1.01613170209174,0.120502431016131,"Static",52.85,-14.15
2010,6.04423411996196,6.88802491351611,"Beam",56.75,4.25
2011,3.56214186218251,2.12113627225624,"Static",44.85,-2.05
2010,0.186457997345458,0.010089884286135,"Midwater",58.65,22.15
2015,0.0135917266535463,0.0142631287151984,"Static",62.25,-40.25
2015,0.568625269568584,7.16076753451038,"Static",66.25,7.85
2012,0.045950138859132,0.660799588383721,"Otter",58.35,4.45
2014,17.9723000409009,0.37950530911542,"Otter",54.15,11.85
2013,149.532536737842,0.00118110176676078,"Otter",55.05,18.35
2011,6.20820208359199,6.84390115276535,"Static",57.35,-19.75
2009,5.88109586677009,0.00203172358626217,"Demersal seine",55.35,16.35
2014,0.0307505856697145,0.0166764087028759,"Otter",60.95,-6.15
2011,0.0326437213548744,7.66808861075811,"Midwater",54.85,18.15
2012,2.00814472740744,6.40956971358704,"Beam",56.15,5.05
2012,28.0070388150668,3.48770115821103,"Midwater",59.25,-7.15
2013,0.411968567734776,49.1982038691919,"Demersal seine",53.05,-9.75
2011,1.41178591820961,0.851052794300814,"Midwater",53.25,4.25
2010,0.126324978972797,0.0000111234305013023,"Otter",55.45,-6.05
2009,0.00000557303820476989,0.0114395310910669,"Dredge",50.35,0.85
2011,4.31083067688663,0.0000164476214841743,"Midwater",71.25,7.35
2009,1.03848070563635,0.166386978179425,"Otter",50.25,-5.95
2014,121.338625690591,42.3712753048935,"Otter",73.85,19.35
2012,1.11936777229186,48.2348882195907,"Static",66.05,9.95
2012,4.9707649728699,11.7784807397933,"Demersal seine",77.25,34.95
2009,0.551896967623803,8.79107816868976,"Otter",58.35,-5.85
2013,1.77429950179646,0.041535377675353,"Otter",71.45,16.75
2012,37.4957673341702,6.70902957386736,"Midwater",59.95,-6.35
2009,0.734826443880078,0.12086548504044,"Static",47.35,-6.65
2013,0.026763018108626,0.110907677266756,"Midwater",59.65,3.25
2009,0.00838479611343188,60.3843798649634,"Otter",56.35,7.55
2009,32.154691417959,0.376783519373714,"Midwater",54.75,4.45
2015,12.9740047532308,8.65893107469041,"Midwater",46.05,-4.15
2009,0.081586025614108,0.0281235247091751,"Demersal seine",57.85,5.05
2011,0.255004857215758,0.00140856431253329,"Beam",55.85,7.95
2013,0.00124037926556554,0.960683068805127,"Midwater",64.85,-11.25
2015,0.165022360777131,0.000496079515323136,"Static",67.75,10.05
2011,4.33619317935154,1.08141620705144,"Otter",74.25,21.45
2015,0.00000000735296832497465,12.4192158164979,"Static",51.35,-14.35
2011,0.0143381580473993,318.502369646889,"Static",56.35,7.95
2012,16.7435963717744,0.250804035424461,"Otter",48.65,-9.25
2009,26.6228877530081,0.317512164167945,"Otter",53.05,-12.75
2011,0.262138078697845,0.371021473909011,"Otter",55.65,15.35
2012,0.75341106763099,1.12036374435879,"Static",66.25,9.65
2015,206.151653074284,0.044232042649054,"Static",67.75,10.65
2011,30.8263146451761,0.0247349795858918,"Static",71.25,34.25
2010,6.84872987275613,1.53231514661751,"Midwater",52.45,-11.25
2011,0.0283177437431251,0.190584368157541,"Midwater",59.75,23.45
2015,6.52598070384199,0.944898776339253,"Midwater",59.35,-8.55
2009,0.00324159192294303,0.063799568224538,"Midwater",58.45,-7.75
2011,10.8073181555302,2.3692834506144,"Otter",51.15,1.75
2013,14.31676813735,3.25185063023837,"Static",44.45,-2.05
2011,0.577568458522949,3.60921056032511,"Otter",54.35,19.15
2011,0.485975453482317,5.16953226894234,"Dredge",52.45,-4.35
2015,2.14527828710202,3.85611295180209,"Static",63.15,-21.25
2014,0.26559376784712,0.0261458726734549,"Otter",50.35,-10.65
2009,6.40545392354208,38.532366199569,"Otter",55.15,-0.15
2011,0.0382001610429174,1.69091124745773,"Midwater",62.25,3.45
2009,2.2503353675632,0.0782856543488518,"Midwater",19.85,-17.85
2011,4.13346348480039,0.0641456504698526,"Otter",50.95,-8.35
2014,5.36717931559225,1.39603678862163,"Beam",53.75,3.95
2015,4.14249143143672,3.73312187644185,"Otter",57.25,6.75
2012,0.0110631690089473,0.351534526809475,"Static",49.95,-5.65
2009,0.0428560817673172,0.602550560429581,"Demersal seine",57.95,-0.95
2014,0.576557968025692,17.3994300175015,"Otter",53.85,-3.35
2012,5.79258976256518,0.00108153768621568,"Otter",44.45,-1.85
2013,28.9514280723844,20.2629604959597,"Otter",56.85,-8.65
2012,0.07181687770734,8.25117948629076,"Otter",49.55,-2.95
2014,0.483549543740384,0.0319678329234997,"Otter",63.45,-37.95
2013,75.1864940363886,41.9449953246393,"Otter",70.95,18.05
2012,9.50902277632267,2.16582760448142,"Demersal seine",51.95,3.75
2010,0.0270343780789859,10.4234463185172,"Dredge",50.75,-5.05
2012,0.962957234085209,0.25506185631278,"Otter",77.45,34.35
2013,9.20924825329518,0.489433494482401,"Beam",49.15,-7.05
2009,27.363401788465,18.9528711113241,"Otter",51.05,2.15
2010,18.180164174789,0.379947440065301,"Midwater",62.65,19.95
2015,2.01563023914662,0.23341214793599,"Otter",50.65,-6.05
2013,12.4051928338516,7.69419462920761,"Beam",56.35,5.95
2012,0.0285363004317822,0.0285234734035229,"Otter",77.65,36.65
2014,0.0355442307180902,16.6330762027697,"Static",75.25,37.55
2014,0.577763267761551,39.875502686449,"Otter",76.35,22.35
2010,81.6377627447063,18.344975878286,"Static",55.95,-9.25
2015,0.107886340172399,29.2066649361166,"Static",51.75,3.05
2013,1.72716765941677,2.07630380691796,"Otter",49.05,-4.45
2012,2.09909177403544,0.44067272870274,"Static",46.35,-5.05
2012,0.573676981489465,8.43745316533159,"Midwater",53.35,-11.45
2010,0.0677105005791262,3.13375083360235,"Otter",56.15,-17.05
2011,2.51251239360794,1.67108353394543,"Static",51.25,2.05
2015,0.0619303598062641,0.0158377203926184,"Otter",76.65,31.85
2011,0.311947442623614,89.9719794755765,"Otter",76.65,21.15
2011,2.35970771137959,21.6030947101936,"Static",50.65,1.25
2015,1.87708525932534,9.49723577832746,"Static",74.65,24.25
2010,0.953447900780208,42.4056980529589,"Otter",55.65,-8.55
2012,26.283720060727,2.70931214283799,"Otter",65.05,8.65
2012,0.140316331411873,0.0597213110427379,"Midwater",53.55,-12.35
2014,0.722362840979114,0.0996600011055184,"Static",36.35,-7.85
2011,0.266198472205458,1.63818713727053,"Midwater",63.15,20.95
2013,0.335263611643641,0.162945463347944,"Midwater",49.15,-14.05
2010,2.45290803854929,0.429783720207887,"Midwater",52.85,-10.25
2009,0.873134686739021,2.36884225701721,"Midwater",48.35,-9.45
2011,0.00127020489572489,0.00276842672073828,"Static",72.85,28.45
2012,0.294189940083436,0.0365760350405708,"Otter",57.05,4.85
2010,0.00409954929495481,0.0203493375127218,"Static",55.25,6.15
2013,24.5999694941397,2.35932778381884,"Midwater",57.55,-10.05
2014,0.00013648694755684,3.16658642144312,"Midwater",51.15,-7.45
2014,0.0291709246928374,0.064024580179138,"Otter",50.35,-6.35
2014,1.06349598592294,42.186453448356,"Midwater",67.95,9.75
2013,64.5362329766384,0.401088011792334,"Otter",74.85,22.05
2013,0.198415567555087,31.9861998402097,"Otter",73.35,20.95
2013,9.42362509962936,2.20180797354318,"Midwater",51.25,1.85
2015,2.12509680579532,2.96969581042412,"Static",67.95,12.55
2012,0.103568583087333,17.8740691301862,"Otter",53.05,-10.15
2009,0.0549997077036372,9.31830211185873,"Midwater",60.85,18.45
2011,241.434559284131,0.154319681540784,"Otter",46.45,-2.75
2012,0.041433916187205,20.3572510469338,"Otter",49.65,-2.95
2009,0.000174356781052391,1.34118679974181,"Beam",54.75,-0.55
2009,0.0394781562364836,7.44699203994704,"Beam",45.75,-1.65
2014,284.231228302048,0.36229438910557,"Midwater",52.05,-16.35
2010,142.089349145721,0.000705012837908318,"Otter",58.95,1.45
2010,12.3853734876383,0.0316417729210235,"Demersal seine",59.35,0.65
2013,0.000671694531384847,7.5949180035933,"Midwater",55.35,14.85
2012,0.250206602840472,0.0432723258792052,"Otter",75.85,41.95
2010,654.011831533593,0.0400873097686563,"Beam",52.65,2.45
2015,1.97899416471549,1.00682233168098,"Demersal seine",57.85,9.85
2013,3.69574204371354,166.147320290156,"Otter",55.05,0.85
2012,0.0893123561226236,9.63178410144481,"Otter",37.05,-7.85
2013,0.206695388573759,111.514252208953,"Midwater",54.55,14.35
2015,2.40717195174717,0.199552215140563,"Otter",75.85,23.35
2010,32.9551083627193,0.650588947808544,"Midwater",55.75,17.65
2014,0.389974604407068,1.57706661703251,"Beam",53.05,2.55
2015,302.090124601882,0.0164044119470277,"Otter",71.05,21.55
2014,0.378638601476415,0.488531254950582,"Beam",56.45,6.95
2014,0.188922890386169,0.293421940782886,"Beam",50.75,0.35
2013,19.7216596935163,0.00060686678350351,"Static",46.15,-3.25
2015,17.3248891417345,22.9697328875793,"Dredge",50.55,0.35
2012,5.81356992239526,77.5075100243164,"Otter",53.85,3.45
2011,3.42157556691718,6.21515062057555,"Otter",59.15,-6.95
2010,1.80723244026808,3.53569356739238,"Demersal seine",48.95,-5.65
2012,0.0023419158798692,0.18740752767303,"Midwater",59.55,-3.65
2015,2.80021147241532,3.64518218234416,"Midwater",72.45,6.45
2015,0.00899915865443465,0.000452836437169116,"Static",74.65,25.35
2011,0.867467908422602,0.15305111521863,"Static",49.95,-12.05
2014,32.179037112072,0.107136073773486,"Otter",75.85,31.25
2013,1.07176492545096,31.5717966357065,"Demersal seine",69.65,15.95
2009,1.18720784737132,0.135232509076353,"Static",45.15,-4.55
2015,0.209499160070062,0.0310423412624817,"Static",44.15,-1.65
2012,0.0284965833757239,0.761593642022216,"Static",51.15,2.15
2013,0.497784523056787,4.059365681545,"Midwater",62.75,5.35
2012,0.174919977201421,1.21296885206823,"Static",72.55,24.65
2013,117.06881724953,0.0000915055122696412,"Midwater",57.05,7.35
2012,2.6390389090582,9.02137094247948,"Demersal seine",45.05,-1.65
2011,0.0804036786764902,0.399919223132902,"Static",50.25,-10.05
2015,0.0000752495403163545,0.183831979801374,"Demersal seine",74.05,17.75
2012,0.0737861777664999,8.76294535671807,"Otter",76.85,24.65
2010,53.184963347923,0.662367643410898,"Otter",49.45,-5.65
2013,120.059585579462,86.0684755945983,"Demersal seine",53.25,4.05
2015,0.0822048690126579,0.12754273611964,"Otter",36.75,-8.25
2013,1.88763828724069,16.9901563293493,"Midwater",49.45,-2.15
2009,0.00850104969554358,75.4446700958298,"Otter",46.65,-2.25
2012,0.190907351006027,54.0168945828861,"Static",45.15,-3.85
2011,14.7754483238033,3.73090359175609,"Midwater",52.85,-10.25
2009,0.285928484983823,2.25919260902261,"Demersal seine",57.55,9.05
2010,0.000105244581708874,0.54438604835115,"Midwater",55.45,10.85
2015,13.5794522288145,114.758902691018,"Beam",57.05,4.35
2011,0.00575189882519582,0.886663463047778,"Static",55.25,4.95
2014,0.00628389423593379,1.57934194863731,"Midwater",61.75,-29.35
2014,0.894595729036752,48.3742245071922,"Midwater",58.95,-7.65
2015,0.00910064168269583,0.231846128151098,"Otter",49.85,-7.05
2015,2.17519324090359,6.6340847771781,"Static",76.45,42.45
2010,11.2170287712852,0.0217244423422888,"Otter",50.65,-12.35
2014,0.278979571183811,584.251489913498,"Otter",58.55,-9.15
2011,0.478996363924085,0.000951986681935757,"Other",54.35,7.75
2013,1.77681889050711,0.0000118848022314249,"Static",75.85,25.05
2012,83.3081482037461,122.777002430526,"Midwater",60.55,19.85
2011,0.75709207829573,1.84590640826582,"Midwater",49.25,-10.35
2009,2.97593360954805,0.481679965483459,"Static",48.85,-7.05
2010,141.444008217193,0.985082963849547,"Otter",55.25,-6.35
2009,0.0224446127639607,5.61989429825347,"Demersal seine",60.15,0.85
2011,1.26278301850759,2.11628895233217,"Otter",58.65,-6.05
2015,3.03583898461464,1.60998403202153,"Otter",56.35,4.95
2014,10.0749362016993,0.0158012947339575,"Static",46.55,-3.75
2011,0.383774512343696,0.00168915118174904,"Midwater",71.75,6.15
2010,4.94024734031188,0.0401033158075456,"Dredge",57.65,-1.85
2012,0.184741974474954,1.14900386043072,"Demersal seine",56.55,7.75
2015,0.0406054737211545,5.25542546470608,"Static",74.95,27.65
2014,1.66323504358634,0.960965243685645,"Otter",58.95,9.95
2015,1.52561926872667,0.046454566650725,"Otter",59.65,1.95
2011,72.4277583740471,110.946505805125,"Midwater",55.25,1.35
2009,0.654644039722067,2.17969744116634,"Otter",56.95,-13.65
2013,1.21713214077148,0.000100422847837125,"Static",55.85,6.65
2010,0.0726502175939604,8.3613063784369,"Midwater",56.55,11.45
2014,961.75889715991,0.602387553773796,"Otter",57.75,10.95
2011,0.0673364373279361,0.57370359433474,"Static",72.75,24.85
2013,0.0122686360029407,0.000353311996225872,"Dredge",56.15,-2.65
2009,18.2088214499062,0.232453856365412,"Otter",57.45,-0.85
2015,0.175672880281272,2.46793393520499,"Static",71.25,30.65
2014,0.2613524845538,0.00657927521396207,"Static",61.75,-4.85
2014,27.0668602647247,25.0169181355576,"Static",55.45,-7.75
2014,1.8994712091906,0.688814260550103,"Midwater",61.55,-28.05
2011,11.383393632295,0.000611028753096697,"Otter",54.95,1.75
2014,0.87015016661567,0.00792851136561667,"Static",55.85,-8.25
2013,1.06547029385917,0.4517391054338,"Beam",55.85,4.85
2015,84.3352170375308,0.917383020318514,"Static",47.85,-6.65
2013,0.114308970627162,0.757363331323424,"Static",46.85,-4.95
2013,0.00816176736490055,0.682433389262399,"Midwater",71.05,23.85
2015,19.4704307079123,0.0360612577387093,"Static",55.85,-7.15
2015,0.349169803683501,0.0711394416071143,"Other",50.65,-9.25
2011,0.854538235641032,0.671166735212956,"Midwater",54.25,1.35
2015,7.21941705518908,2.18791924814217,"Otter",51.95,-10.85
2013,0.257904765897135,0.000143292593000399,"Midwater",48.85,-1.65
2015,0.0163980967826926,14.1544895987905,"Dredge",49.05,-1.75
2015,0.0808867183176977,7.12826353410399,"Midwater",59.25,20.95
2011,10.645793705848,0.503817673629028,"Beam",55.85,7.45
2011,4.3119252045358,33.3862006079821,"Midwater",67.15,8.55
2009,2.15059434715565,7.4731571086304,"Beam",49.55,-2.15
2013,0.389732978672582,1.28870931260766,"Otter",58.05,4.65
2012,0.0129251926410218,0.231474666087715,"Otter",74.55,23.55
2013,8.28494159547008,0.15844764844513,"Otter",76.35,20.85
